id,fecha,usuario,texto,tema,sentimiento,likes,reposts,texto_original
1473,2024-03-01,user_36119,tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién,IA y pérdida de autonomía humana,negativo,10380,1453,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos."
1474,2022-08-13,user_59391,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones,Generación Z y crisis de sentido,neutral,9546,4406,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?
1475,2022-10-24,user_54994,puede predecir emociones precisión inquietante queda entonces espontaneidad tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida,Cultura de lo efímero y proyectos de vida,negativo,19185,2721,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.
1496,2023-07-22,user_11480,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta,Cultura de lo efímero y proyectos de vida,negativo,1286,4888,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?
1504,2022-12-31,user_55375,tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante,Generación Z y crisis de sentido,positivo,9914,586,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
1525,2022-01-27,user_12207,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero,IA y pérdida de autonomía humana,neutral,8726,1826,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
1531,2023-11-27,user_25513,generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida,Generación Z y crisis de sentido,negativo,9003,1317,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida."
1538,2022-11-04,user_41574,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos,Cultura de lo efímero y proyectos de vida,neutral,17472,1340,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos."
1547,2022-03-30,user_49006,presión ser productivo tiempo quemando generación entera vida debe ser rendimiento cada vez app recomienda ver comprar siento renuncio libertad elección,Cultura de lo efímero y proyectos de vida,positivo,7240,3526,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección."
1549,2022-08-15,user_95439,tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién,IA y pérdida de autonomía humana,positivo,2552,1604,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos."
1559,2022-10-05,user_46636,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero vínculos afectivos hoy frágiles nunca inmediatez afecta relaciones humanas,Cultura de lo efímero y proyectos de vida,neutral,14,4077,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas."
1641,2023-12-13,user_28184,tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento,Cultura de lo efímero y proyectos de vida,positivo,4146,2106,"Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento."
1645,2023-09-30,user_86590,presión ser productivo tiempo quemando generación entera vida debe ser rendimiento cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero,Generación Z y crisis de sentido,positivo,18940,4571,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero."
1661,2023-12-29,user_55362,identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién mueve tan rápido incluso recuerdos parecen caducar cultura efímero borra cualquier intento construir perdure,Cultura de lo efímero y proyectos de vida,neutral,4621,1443,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure."
1673,2022-06-08,user_43317,cultura actual parece obsesionada nuevo inmediato dejando espacio reflexión compromiso duradero veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación,Generación Z y crisis de sentido,neutral,1161,657,"La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación."
1684,2023-03-15,user_23631,jóvenes sienten futuro incierto falta oportunidades sino exceso opciones terminan paralizando veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación,Generación Z y crisis de sentido,negativo,7107,2541,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación."
1707,2023-04-15,user_742,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok tanta información desafío aprender sino filtrar exceso conocimiento puede ser forma moderna confusión,Cultura de lo efímero y proyectos de vida,negativo,17859,1027,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión."
1709,2024-01-06,user_38003,algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta,Cultura de lo efímero y proyectos de vida,neutral,1814,982,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?
